,Latent,Distance,Value,KS
304,PCA 100D t-SNE,Inter-Type,7758.397997999901,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
305,PCA 100D t-SNE,Inter-Type,7773.925082102144,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
306,PCA 100D t-SNE,Inter-Type,7803.362293529981,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
307,PCA 100D t-SNE,Inter-Type,7788.40204628243,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
308,PCA 100D t-SNE,Inter-Type,7771.167744493141,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
309,PCA 100D t-SNE,Inter-Type,7753.083281381952,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
310,PCA 100D t-SNE,Inter-Type,7780.233480047573,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
311,PCA 100D t-SNE,Inter-Type,7748.527514227143,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
312,PCA 100D t-SNE,Inter-Type,7764.538796835472,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
313,PCA 100D t-SNE,Inter-Type,7755.44377356303,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
314,PCA 100D t-SNE,Inter-Type,7775.201758619978,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
315,PCA 100D t-SNE,Inter-Type,7801.0755676223125,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
316,PCA 100D t-SNE,Inter-Type,7785.426140552429,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
317,PCA 100D t-SNE,Inter-Type,7764.41489028961,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
318,PCA 100D t-SNE,Inter-Type,7769.759773804042,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
319,PCA 100D t-SNE,Inter-Type,7783.055094611568,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
320,PCA 100D t-SNE,Intra-Type,7740.026653629198,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
321,PCA 100D t-SNE,Intra-Type,7744.121615278243,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
322,PCA 100D t-SNE,Intra-Type,7741.320184105219,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
323,PCA 100D t-SNE,Intra-Type,7737.684920348332,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
324,PCA 100D t-SNE,Intra-Type,7736.514712261647,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
325,PCA 100D t-SNE,Intra-Type,7735.6746713268,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
326,PCA 100D t-SNE,Intra-Type,7767.926902028174,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
327,PCA 100D t-SNE,Intra-Type,7737.150996728694,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
328,PCA 100D t-SNE,Intra-Type,7737.9227172148585,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
329,PCA 100D t-SNE,Intra-Type,7737.771807930438,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
605,PCA 100D t-SNE,Inter-Type,7745.146546665012,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
606,PCA 100D t-SNE,Inter-Type,7753.595408819544,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
607,PCA 100D t-SNE,Inter-Type,7768.737998955675,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
608,PCA 100D t-SNE,Inter-Type,7762.678357129579,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
609,PCA 100D t-SNE,Inter-Type,7745.4130330333755,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
610,PCA 100D t-SNE,Inter-Type,7786.543497349054,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
611,PCA 100D t-SNE,Inter-Type,7758.007990700414,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
612,PCA 100D t-SNE,Inter-Type,7763.560811169508,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
613,PCA 100D t-SNE,Inter-Type,7756.739370973336,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
614,PCA 100D t-SNE,Inter-Type,7752.392364792075,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
615,PCA 100D t-SNE,Inter-Type,7770.427941510516,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
616,PCA 100D t-SNE,Inter-Type,7764.767330986622,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
617,PCA 100D t-SNE,Inter-Type,7745.169692691142,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
618,PCA 100D t-SNE,Inter-Type,7782.85287776217,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
619,PCA 100D t-SNE,Inter-Type,7756.9230110926255,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
620,PCA 100D t-SNE,Inter-Type,7771.47975802555,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
621,PCA 100D t-SNE,Inter-Type,7750.543574466402,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
622,PCA 100D t-SNE,Inter-Type,7785.151469056391,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
623,PCA 100D t-SNE,Inter-Type,7779.683895590249,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
624,PCA 100D t-SNE,Inter-Type,7746.209525914044,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
625,PCA 100D t-SNE,Inter-Type,7774.066187872336,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
626,PCA 100D t-SNE,Inter-Type,7747.952081649731,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
627,PCA 100D t-SNE,Inter-Type,7775.681658162667,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
628,PCA 100D t-SNE,Inter-Type,7761.77259364375,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
629,PCA 100D t-SNE,Inter-Type,7747.761610494889,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
630,PCA 100D t-SNE,Inter-Type,7780.334855299397,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
631,PCA 100D t-SNE,Inter-Type,7808.369878929113,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
632,PCA 100D t-SNE,Inter-Type,7792.974775809175,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
633,PCA 100D t-SNE,Inter-Type,7783.165333493037,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
634,PCA 100D t-SNE,Inter-Type,7759.395624740912,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
635,PCA 100D t-SNE,Inter-Type,7774.2783714877805,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
636,PCA 100D t-SNE,Inter-Type,7803.007010596594,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
637,PCA 100D t-SNE,Inter-Type,7786.918291997559,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
638,PCA 100D t-SNE,Inter-Type,7770.37682942857,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
639,PCA 100D t-SNE,Inter-Type,7754.7232003261215,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
640,PCA 100D t-SNE,Inter-Type,7780.737536498827,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
641,PCA 100D t-SNE,Inter-Type,7746.932335473678,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
642,PCA 100D t-SNE,Inter-Type,7765.199596216816,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
643,PCA 100D t-SNE,Inter-Type,7756.27825074052,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
644,PCA 100D t-SNE,Inter-Type,7777.013344589168,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
645,PCA 100D t-SNE,Inter-Type,7802.627759059689,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
646,PCA 100D t-SNE,Inter-Type,7784.035645445787,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
647,PCA 100D t-SNE,Inter-Type,7764.153669522662,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
648,PCA 100D t-SNE,Inter-Type,7767.318791365458,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
649,PCA 100D t-SNE,Inter-Type,7785.920011551249,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
650,PCA 100D t-SNE,Intra-Type,7740.137646280495,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
651,PCA 100D t-SNE,Intra-Type,7743.906703351145,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
652,PCA 100D t-SNE,Intra-Type,7741.244855480403,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
653,PCA 100D t-SNE,Intra-Type,7737.756903575208,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
654,PCA 100D t-SNE,Intra-Type,7736.617062554969,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
655,PCA 100D t-SNE,Intra-Type,7736.128014718219,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
656,PCA 100D t-SNE,Intra-Type,7769.0422358332025,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
657,PCA 100D t-SNE,Intra-Type,7738.665629014863,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
658,PCA 100D t-SNE,Intra-Type,7737.9604105532635,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
659,PCA 100D t-SNE,Intra-Type,7737.965027534592,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
935,PCA 100D t-SNE,Inter-Type,7744.754794395645,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
936,PCA 100D t-SNE,Inter-Type,7753.44860537956,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
937,PCA 100D t-SNE,Inter-Type,7768.2539249447545,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
938,PCA 100D t-SNE,Inter-Type,7762.350115842826,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
939,PCA 100D t-SNE,Inter-Type,7746.070012686885,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
940,PCA 100D t-SNE,Inter-Type,7785.862689470594,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
941,PCA 100D t-SNE,Inter-Type,7757.058417170103,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
942,PCA 100D t-SNE,Inter-Type,7764.838978414056,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
943,PCA 100D t-SNE,Inter-Type,7755.564138881319,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
944,PCA 100D t-SNE,Inter-Type,7752.169247182798,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
945,PCA 100D t-SNE,Inter-Type,7769.894141299219,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
946,PCA 100D t-SNE,Inter-Type,7764.400269035597,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
947,PCA 100D t-SNE,Inter-Type,7745.3209804605085,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
948,PCA 100D t-SNE,Inter-Type,7782.582353729203,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
949,PCA 100D t-SNE,Inter-Type,7755.94429699449,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
950,PCA 100D t-SNE,Inter-Type,7772.195312805311,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
951,PCA 100D t-SNE,Inter-Type,7750.513071862986,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
952,PCA 100D t-SNE,Inter-Type,7784.411786373668,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
953,PCA 100D t-SNE,Inter-Type,7779.379690055299,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
954,PCA 100D t-SNE,Inter-Type,7746.7696699719345,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
955,PCA 100D t-SNE,Inter-Type,7773.220769149754,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
956,PCA 100D t-SNE,Inter-Type,7748.279656377903,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
957,PCA 100D t-SNE,Inter-Type,7777.829030275912,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
958,PCA 100D t-SNE,Inter-Type,7762.248282164606,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
959,PCA 100D t-SNE,Inter-Type,7747.488527393473,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7744.121615278243, statistic_sign=-1)"
